container,entry,has_cyrillic,has_ru_ru_path,hint_match,sample
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/ja_jp.json,False,False,True,"{ ""options.showAll"": ""全てを表示"", ""options.showConflicts"": ""競合を表示"", ""options.showNone"": ""未割り当てを表示"", ""options.availableKeys"": ""利用可能なキー"", ""options.sort"": ""並べ替え"", ""options.toggleFree"": ""トグルフリー"", ""options.confirmReset"": ""クリックしてリセットを承諾します！"" } "
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/kk_kz.json,True,False,True,"{ ""options.showAll"": ""Бәрін көрсету"", ""options.showConflicts"": ""Конфликтерді көрсету"", ""options.showNone"": ""Байланыспағанды көрсету"", ""options.availableKeys"": ""Қолжетімді перне"", ""options.sort"": ""Сұрыптау"", ""options.sortNone"": ""Еш"", ""options.sortAZ"": ""A->Z"", """
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/ko_kr.json,False,False,True,"{ ""options.showAll"": ""모두 표시"", ""options.showConflicts"": ""충돌 표시"", ""options.showNone"": ""미지정 표시"", ""options.availableKeys"": ""사용 가능한 키"", ""options.sort"": ""정렬"", ""options.sortNone"": ""없음"", ""options.sortAZ"": ""A->Z"", ""options.sortZA"": ""Z->A"", ""options.toggleFree"": ""미사용 전환"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/lzh.json,False,False,True,"{ ""options.showAll"": ""全顯"", ""options.showConflicts"": ""顯突者"", ""options.showNone"": ""顯未绑定"", ""options.availableKeys"": ""可用按鍵"", ""options.sort"": ""序"", ""options.sortNone"": ""無"", ""options.sortAZ"": ""A至Z"", ""options.sortZA"": ""Z至A"", ""options.toggleFree"": ""自由綁定"", ""options.confi"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/nl_nl.json,False,False,True,"{ ""options.showAll"": ""Toon alles"", ""options.showConflicts"": ""Toon conflicten"", ""options.showNone"": ""Toon niet-toegewezen"", ""options.availableKeys"": ""Beschikbare toetsen"", ""options.sort"": ""Sorteren"", ""options.sortNone"": ""Geen"", ""options.sortAZ"": ""A->Z"", ""option"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/pl_pl.json,False,False,True,"{ ""options.showAll"": ""Wszystkie"", ""options.showConflicts"": ""Konfliktujące"", ""options.showNone"": ""Nieprzypisane"", ""options.availableKeys"": ""Dostępne klawisze"", ""options.sort"": ""Sortow."", ""options.sortNone"": ""Brak"", ""options.sortAZ"": ""A->Z"", ""options.sortZA"": ""Z"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/pt_br.json,False,False,True,"{ ""options.showAll"": ""Mostrar Todas"", ""options.showConflicts"": ""Mostrar Confl."", ""options.showNone"": ""Mostrar Desv."", ""options.availableKeys"": ""Teclas disponíveis"", ""options.sort"": ""Ordem"", ""options.sortNone"": ""Nenhuma"", ""options.sortAZ"": ""A->Z"", ""options.sort"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/ru_ru.json,True,True,True,"{ ""options.showAll"": ""Показать все"", ""options.showConflicts"": ""Показать конфликтующие"", ""options.showNone"": ""Показать не привязанные"", ""options.availableKeys"": ""Доступные клавиши"", ""options.sort"": ""Сортировать"", ""options.sortNone"": ""Ничего"", ""options.sortAZ"": "
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/ta_in.json,False,False,True,"{ ""options.showAll"": ""அனைத்தையும் காட்டு"", ""options.showConflicts"": ""மோதல்களைக் காட்டு"", ""options.showNone"": ""வரம்பற்றதைக் காட்டு"", ""options.availableKeys"": ""இலவச விசைகள்"", ""options.sort"": ""வகைபடுத்து"", ""options.sortNone"": ""எதுவுமில்லை"", ""options.sortAZ"": ""A->"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/tr_tr.json,False,False,True,"{ ""options.showAll"": ""Hepsini Göster"", ""options.showConflicts"": ""Çakışmaları göster"", ""options.showNone"": ""Atanmamışları Göster"", ""options.availableKeys"": ""Boşta Anahtarlar"", ""options.sort"": ""Sırala"", ""options.sortNone"": ""Hiç"", ""options.sortAZ"": ""A->Z"", ""optio"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/uk_ua.json,True,False,True,"{ ""options.showAll"": ""Всі"", ""options.showConflicts"": ""Конфлікти"", ""options.showNone"": ""Не прив'язані"", ""options.availableKeys"": ""Доступні клавіші"", ""options.sort"": ""Сортувати"", ""options.sortNone"": ""Ні"", ""options.sortAZ"": ""А->Я"", ""options.sortZA"": ""Я->А"", ""opti"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/zh_cn.json,False,False,True,"{ ""options.showAll"": ""显示所有键位"", ""options.showConflicts"": ""显示冲突键位"", ""options.showNone"": ""显示未绑定键位"", ""options.availableKeys"": ""可用的快捷键"", ""options.sort"": ""排序"", ""options.sortNone"": ""无"", ""options.sortAZ"": ""A->Z"", ""options.sortZA"": ""Z->A"", ""options.sortKeyAZ"": ""键位 A->Z"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/zh_hk.json,False,False,True,"{ ""options.showAll"": ""顯示全部"", ""options.showConflicts"": ""顯示衝突"", ""options.showNone"": ""顯示未綁定"", ""options.availableKeys"": ""可用按鍵"", ""options.sort"": ""排序"", ""options.sortNone"": ""無"", ""options.sortAZ"": ""A 至 Z"", ""options.sortZA"": ""Z 至 A"", ""options.toggleFree"": ""自由綁定"", ""opti"
cobblemon-extra\mods\Controlling-fabric-1.21.1-19.0.5.jar,assets/controlling/lang/zh_tw.json,False,False,True,"{ ""options.showAll"": ""顯示全部"", ""options.showConflicts"": ""顯示衝突"", ""options.showNone"": ""顯示未綁定"", ""options.availableKeys"": ""可用按鍵"", ""options.sort"": ""排序"", ""options.sortNone"": ""無"", ""options.sortAZ"": ""A 至 Z"", ""options.sortZA"": ""Z 至 A"", ""options.toggleFree"": ""自由綁定"", ""opti"
cobblemon-extra\mods\CosmeticArmor%2B1.21.1-1.7.0.jar,assets/cosmeticarmor/lang/en_us.json,False,False,True,"{ ""trinkets.slot.head.cosmetic"": ""Cosmetic"", ""trinkets.slot.chest.cosmetic"": ""Cosmetic"", ""trinkets.slot.legs.cosmetic"": ""Cosmetic"", ""trinkets.slot.feet.cosmetic"": ""Cosmetic"" }"
cobblemon-extra\mods\customsplashscreen-2.2.0.jar,assets/customsplashscreen/lang/en_us.json,False,False,True,"{ ""customsplashscreen.midnightconfig.title"":""Custom Splash Screen Config"", ""customsplashscreen.midnightconfig.category.general"":""General"", ""customsplashscreen.midnightconfig.category.loading_indicator"":""Loading Indicator"", ""customsplashscreen.midnightconfig.ca"
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/el_gr.json,False,False,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""Βασικές Διορθώσεις"", ""debugify.gameplay"": ""Διορθώσεις Gameplay"", ""debugify.gameplay.warning"": ""ΠΡΟΣΟΧΗ: Αυτή η κατηγορία περιέχει διορθώσεις οι οποίες μπορεί να σου δίνουν άδικα πλεονέκτηματα!"", ""debugify.gamep"
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/en_us.json,False,False,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""Basic Fixes"", ""debugify.gameplay"": ""Gameplay Fixes"", ""debugify.gameplay.warning"": ""WARNING: This category contains fixes that may be an unfair advantage!"", ""debugify.gameplay.enable_in_multiplayer"": ""Enable In "
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/fr_fr.json,False,False,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""Corrections de base"", ""debugify.gameplay"": ""Corrections du gameplay"", ""debugify.gameplay.warning"": ""AVERTISSEMENT : Cette catégorie contient des correctifs qui peuvent constituer un avantage injuste.!"", ""debugi"
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/pt_br.json,False,False,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""Correções básicas"", ""debugify.gameplay"": ""Correções de jogabilidade"", ""debugify.gameplay.warning"": ""AVISO: Esta categoria contém correções que podem ser uma vantagem injusta!"", ""debugify.gameplay.enable_in_mult"
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/ru_ru.json,True,True,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""Основные исправления"", ""debugify.gameplay"": ""Исправления игрового процесса"", ""debugify.gameplay.warning"": ""ВНИМАНИЕ: Эта категория содержит исправления, которые могут являться несправедливым преимуществом!"", ""d"
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/tr_tr.json,False,False,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""Temel Düzeltmeler"", ""debugify.gameplay"": ""Oynanış Düzeltmeleri"", ""debugify.gameplay.warning"": ""UYARI: Bu kategori, haksız bir avantaj olabilecek düzeltmeler içeriyor!"", ""debugify.gameplay.enable_in_multiplayer"""
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/uk_ua.json,True,False,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""Основні виправлення"", ""debugify.gameplay"": ""Виправлення ігроладу"", ""debugify.gameplay.warning"": ""УВАГА: Ця категорія містить виправлення, які можуть бути нечесною перевагою!"", ""debugify.gameplay.enable_in_multi"
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/zh_cn.json,False,False,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""基础修复"", ""debugify.gameplay"": ""游戏修复"", ""debugify.gameplay.warning"": ""警告：此类别包含可能对其他人来说不公平的修复！"", ""debugify.gameplay.enable_in_multiplayer"": ""在多人游戏中启用"", ""debugify.fix.enabled"": ""已修复"", ""debugify.fix.disabled"": ""未修复"", "
cobblemon-extra\mods\Debugify-1.21.1+1.0.jar,assets/debugify/lang/zh_tw.json,False,False,True,"{ ""debugify.name"": ""Debugify"", ""debugify.basic"": ""基礎修復"", ""debugify.gameplay"": ""遊玩修復"", ""debugify.gameplay.warning"": ""警告：這個類別中的修復可能導致遊戲不公平性！"", ""debugify.gameplay.enable_in_multiplayer"": ""在多人遊戲中啟用"", ""debugify.fix.enabled"": ""已修復"", ""debugify.fix.disabled"": ""未修復"", """
cobblemon-extra\mods\defaultoptions-fabric-1.21.1-21.1.5.jar,assets/defaultoptions/lang/en_us.json,False,False,True,"{ ""config.defaultoptions.title"": ""Default Options"", ""config.defaultoptions.defaultDifficulty"": ""Default Difficulty"", ""config.defaultoptions.defaultDifficulty.tooltip"": ""The default difficulty selected for newly created worlds."", ""config.defaultoptions.lockDiff"
cobblemon-extra\mods\defaultoptions-fabric-1.21.1-21.1.5.jar,assets/defaultoptions/lang/es_mx.json,False,False,True,"{ ""config.defaultoptions.title"": ""Opciones Predeterminadas"", ""config.defaultoptions.defaultDifficulty"": ""Dificultad Predeterminada"", ""config.defaultoptions.defaultDifficulty.tooltip"": ""La dificultad predeterminada seleccionada para los mundos recién creados."","
cobblemon-extra\mods\defaultoptions-fabric-1.21.1-21.1.5.jar,assets/defaultoptions/lang/pt_br.json,False,False,True,"{ ""config.defaultoptions.title"": ""Opções padrão"", ""config.defaultoptions.defaultDifficulty"": ""Dificuldade padrão"", ""config.defaultoptions.lockDifficulty"": ""Travar Dificuldade"" }"
cobblemon-extra\mods\defaultoptions-fabric-1.21.1-21.1.5.jar,assets/defaultoptions/lang/tr_tr.json,False,False,True,"{ ""config.defaultoptions.title"": ""Varsayılan Seçenekler"", ""config.defaultoptions.defaultDifficulty"": ""Varsayılan Zorluk"", ""config.defaultoptions.defaultDifficulty.tooltip"": ""Yeni oluşturulan dünyalar için seçilen varsayılan zorluk derecesi."", ""config.defaultop"
cobblemon-extra\mods\dynamiclights-v1.9.1-mc1.17-1.21.11-mod.jar,assets/dynamiclights/lang/en_us.json,False,False,True,"{ ""dynamiclights.midnightconfig.title"": ""Dynamic Lights Configuration"", ""dynamiclights.midnightconfig.configure_ingame"": ""§dℹ Info:§r§f To configure this data pack on a world-to-world basis,"", ""dynamiclights.midnightconfig.configure_ingame2"": ""join a world and"
cobblemon-extra\mods\dynamiclights-v1.9.1-mc1.17-1.21.11-mod.jar,assets/dynamiclights/lang/es_ar.json,False,False,True,"{ ""dynamiclights.midnightconfig.title"": ""Configuración de Dynamic Lights"", ""dynamiclights.midnightconfig.configure_ingame"": ""§dℹ Info:§r§f Para configurar este datapack de forma individual por mundo,"", ""dynamiclights.midnightconfig.configure_ingame2"": ""entrar "
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/de_de.json,False,False,True,"{ ""entity_model_features.title"": ""Entity Model Features"", ""entity_model_features.config.general"": ""Allgemein"", ""entity_model_features.config.general.tooltip"": ""Allgemeine Einstellungen"", ""entity_model_features.config.substitute_vanilla"": ""Ersetze fehlende Mode"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/el_gr.json,False,False,True,"{ ""entity_model_features.title"": ""Entity Model Features"", ""entity_model_features.config.general"": ""Γενικά"", ""entity_model_features.config.general.tooltip"": ""Γενικές ρυθμίσεις"", ""entity_model_features.config.substitute_vanilla"": ""Αντικατάσταση ελλειπών μοντέλων"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/en_us.json,False,False,True,"{ ""entity_model_features.config.armor_hack"": ""Armor copies custom animations"", ""entity_model_features.config.armor_hack.tooltip"": ""In 1.21.9+ armor no longer naturally copies the custom animations of the base model, this replicates that old behaviour."", ""entit"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/es_ar.json,False,False,True,"{ ""entity_model_features.config.armor_hack"": ""La armadura copia animaciones personalizadas"", ""entity_model_features.config.armor_hack.tooltip"": ""En la versión 1.21.9+ la armadura ya no copia de forma natural las animaciones personalizadas del modelo base; esto"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/es_mx.json,False,False,True,"{ ""entity_model_features.title"": ""Características del modelo de entidad"", ""entity_model_features.config.general"": ""General"", ""entity_model_features.config.general.tooltip"": ""Configuraciones generales"", ""entity_model_features.config.substitute_vanilla"": ""Sustit"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/fr_fr.json,False,False,True,"{ ""entity_model_features.config.armor_hack"": ""L’armure copie les animations personnalisées"", ""entity_model_features.config.armor_hack.tooltip"": ""En 1.21.9+ l’armure ne copie plus naturellement les animations personnalisées du modèle de base, cette option repro"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/pt_br.json,False,False,True,"{ ""entity_model_features.title"": ""Entity Model Features"", ""entity_model_features.config.general"": ""Geral"", ""entity_model_features.config.general.tooltip"": ""Configurações gerais"", ""entity_model_features.config.substitute_vanilla"": ""Substituir partes de modelo f"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/ru_ru.json,True,True,True,"tures.title"": ""Entity Model features"", ""entity_model_features.config.general"": ""Основное"", ""entity_model_features.config.general.tooltip"": ""Основные настройки."", ""entity_model_features.config.substitute_vanilla"": ""Подставлять пропущенные части модели"", ""entity"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/uk_ua.json,True,False,True,"{ ""entity_model_features.config.animate_once"": ""Анімує моделі один раз на сутність"", ""entity_model_features.config.animate_once.tooltip"": ""Усталено це ввімкнено, щоб моделі сутностей анімували лише один раз для кожної відтвореної сутности. Це буде цілком норма"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/vi_vn.json,False,False,True,"{ ""entity_model_features.config.animate_once"": ""Chỉ hoạt ảnh mô hình một lần mỗi thực thể"", ""entity_model_features.config.animate_once.tooltip"": ""Bật theo mặc định\nCài đặt này làm cho mô hình thực thể chỉ hoạt ảnh một lần cho mỗi thực thể được hiển thị\nĐiều "
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/zh_cn.json,False,False,True,"{ ""entity_model_features.config.animate_once"": ""每个实体只播放一次模型动画"", ""entity_model_features.config.animate_once.tooltip"": ""默认开启\n此设置使每个渲染的实体模型仅播放一次动画\n游戏内表现完全正常，但\n物品栏界面显示的生物可能会出现诡异闪烁\n特别是当该模型对应着世界中已存在的真实生物时"", ""entity_model_features.config.debug"": ""调试模式"", ""entity_m"
cobblemon-extra\mods\entity_model_features_1.21-fabric-3.0.12.jar,assets/entity_model_features/lang/zh_tw.json,False,False,True,"{ ""entity_model_features.config.animate_once"": ""實體模型動畫僅在繪製時播放一次"", ""entity_model_features.config.animate_once.tooltip"": ""預設開啟\n此設定使實體模型僅在每次繪製每個實體時動畫一次\n這在遊戲中完全正常，但出現在\n物品欄畫面中的生物可能會出現奇怪的閃爍\n尤其是如果它表示您可以看到的世界上的一個實體"", ""entity_model_features.config.debug"": ""除錯"", ""en"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/en_pt.json,False,False,True,"{ ""config.entity_features"": ""Entity Features mod settings"", ""config.entity_features.optifine_settings"": ""OptiFine Compat"", ""config.entity_features.button_tooltip"": ""Opens ye Entity Features config screen."", ""config.entity_features.empty"": ""Thar be no settings "
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/en_us.json,False,False,True,"{ ""config.entity_features"": ""Entity Features mod settings"", ""config.entity_features.optifine_settings"": ""OptiFine Compat"", ""config.entity_features.search"": ""Search..."", ""config.entity_texture_features.settings_button_loc.title"": ""Settings button location"", ""co"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/es_ar.json,False,False,True,"{ ""config.entity_features"": ""Configuraciones del mod de Características de Entidad"", ""config.entity_features.optifine_settings"": ""Compatibilidad con OptiFine"", ""config.entity_features.search"": ""Buscar..."", ""config.entity_texture_features.settings_button_loc.ti"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/es_mx.json,False,False,True,"{ ""config.entity_features"": ""Entity Features mod settings"", ""config.entity_features.optifine_settings"": ""OptiFine Compat"", ""config.entity_features.button_tooltip"": ""Opens the Entity Features config screen."", ""config.entity_features.empty"": ""No settings availab"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/et_ee.json,False,False,True,"{ ""config.entity_features"": ""Entity Features modisätted"", ""config.entity_features.optifine_settings"": ""OptiFine Compat"", ""config.entity_features.button_tooltip"": ""Avab Entity Features seadistuskuva."", ""config.entity_features.empty"": ""Sätteid pole saadaval"", ""c"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/fr_fr.json,False,False,True,"{ ""config.entity_features"": ""Paramètres du mod Entity Features"", ""config.entity_features.optifine_settings"": ""Compatibilité OptiFine"", ""config.entity_features.search"": ""Recherche..."", ""config.entity_texture_features.settings_button_loc.title"": ""Emplacement du "
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/pt_br.json,False,False,True,"{ ""config.entity_features"": ""Entity Features mod settings"", ""config.entity_features.optifine_settings"": ""OptiFine Compat"", ""config.entity_features.button_tooltip"": ""Opens the Entity Features config screen."", ""config.entity_features.empty"": ""No settings availab"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/ru_ru.json,True,True,True,"{ ""config.entity_features"": ""Настройки мода функций сущностей"", ""config.entity_features.optifine_settings"": ""OptiFine Compat"", ""config.entity_features.button_tooltip"": ""Открывает экран конфигурации Entity Texture Features."", ""config.entity_features.empty"": ""Не"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/uk_ua.json,True,False,True,"{ ""config.entity_features"": ""Налаштування «Entity Features»"", ""config.entity_features.optifine_settings"": ""Сумісність з OptiFine"", ""config.entity_texture_features.settings_button_loc.title"": ""Розміщення кнопки налаштувань"", ""config.entity_texture_features.sett"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/vi_vn.json,False,False,True,"{ ""config.entity_features"": ""Cài đặt mod Entity Features"", ""config.entity_features.optifine_settings"": ""Tương thích OptiFine"", ""config.entity_texture_features.settings_button_loc.title"": ""Vị trí nút cài đặt"", ""config.entity_texture_features.settings_button_loc"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/zh_cn.json,False,False,True,"{ ""config.entity_features"": ""实体特性模组设置"", ""config.entity_features.optifine_settings"": ""OptiFine兼容性"", ""config.entity_texture_features.settings_button_loc.title"": ""设置按钮位置"", ""config.entity_texture_features.settings_button_loc.tooltip"": ""设置在资源包菜单中ETF设置按钮出现的位置。\n或完全禁"
cobblemon-extra\mods\entity_texture_features_1.21-fabric-7.0.9.jar,assets/entity_texture_features/lang/zh_tw.json,False,False,True,"{ ""config.entity_features"": ""Entity Features 模組設定"", ""config.entity_features.optifine_settings"": ""OptiFine 相容性"", ""config.entity_texture_features.settings_button_loc.title"": ""設定按鈕位置"", ""config.entity_texture_features.settings_button_loc.tooltip"": ""設定 ETF 設定按鈕在資源包"
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/en_us.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.category.minecraft.text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Debug toggle culling"", ""key.entityculling.toggleBoxes"": ""Show culling boxes"", ""text.entityculling.tab.general_option"
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/es_ar.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.category.minecraft.text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Alternar depuración de culling"", ""key.entityculling.toggleBoxes"": ""Mostrar cajas de culling"", ""text.entityculling.ta"
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/es_es.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Cambiar a Modo Depuración"" } "
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/es_mx.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Alternar depuración de culling"" } "
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/fa_ir.json,False,False,True,"{ ""text.entityculling.title"": ""کالینگ موجودات"", ""key.entityculling.toggle"": ""حذف ضامن اشکال زدایی"", ""key.entityculling.toggleBoxes"": ""نمایش جعبه های کالینگ"", ""text.entityculling.tab.general_options"": ""تنظیمات عمومی"", ""text.entityculling.tab.tick_culling"": ""رد "
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/fr_fr.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Activer/Désactiver le débogage du culling"" } "
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/hu_hu.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Hibakeresés selejtezés váltása"", ""key.entityculling.toggleBoxes"": ""Mutatja a selejtezési határokat"", ""text.entityculling.tab.general_options"": ""Ált."", ""text.entityculling.tab.tick_cull"
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/id_id.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Debug toggle culling"", ""key.entityculling.toggleBoxes"": ""Tampilkan kotak culling"", ""text.entityculling.tab.general_options"": ""Umum"", ""text.entityculling.tab.tick_culling"": ""Skip Tick C"
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/it_it.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Attiva/Disattiva Debug del culling"" } "
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/ms_my.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Togol penyorokan nyahpepijat"" } "
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/pl_pl.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Debugowe przełączenie cullingu"", ""key.entityculling.toggleBoxes"": ""Pokaż bryły cullingu"" } "
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/pt_br.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.category.minecraft.text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Alternância da depuração do culling"", ""key.entityculling.toggleBoxes"": ""Mostrar caixas de culling"", ""text.entitycull"
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/ru_ru.json,True,True,True,"{ ""modmenu.descriptionTranslation.entityculling"": ""Мод, использующий трассировку путей для определения видимости сущностей и блочных сущностей, скрытых за блоками."", ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Переключить отсечени"
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/uk_ua.json,True,False,True,"{ ""text.entityculling.title"": ""Налаштування EntityCulling"", ""key.category.minecraft.text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Перемкнути налаг. вибракування"", ""key.entityculling.toggleBoxes"": ""Показати вибраковані куби"", ""text.en"
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/vi_vn.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""Bật/tắt gỡ lỗi loại bỏ"", ""key.entityculling.toggleBoxes"": ""Hiện hộp loại bỏ"", ""text.entityculling.tab.general_options"": ""Chung"", ""text.entityculling.tab.tick_culling"": ""Bỏ qua loại bỏ "
cobblemon-extra\mods\entityculling-fabric-1.9.5-mc1.21.1.jar,assets/entityculling/lang/zh_cn.json,False,False,True,"{ ""text.entityculling.title"": ""EntityCulling"", ""key.entityculling.toggle"": ""调试切换剔除"", ""key.entityculling.toggleBoxes"": ""显示筛选框"", ""text.entityculling.tab.general_options"": ""常规"", ""text.entityculling.tab.tick_culling"": ""跳过被剔除的 Tick 更新"", ""text.entityculling.tab.tick"
