focus,container,entry,has_cyrillic,has_ru_ru_path,sample
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,assets/mega_showdown/lang/es_es.json,False,False,"{ ""item.mega_showdown.keystone"": ""Piedra activadora"", ""item.mega_showdown.mega_stone"": ""Megapiedra"", ""item.mega_showdown.abomasite"": ""Abomasnowita"", ""item.mega_showdown.absolite"": ""Absolita"", ""item.mega_showdown.aerodactylite"": ""Aerodactylita"", ""item.mega_show"
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,assets/mega_showdown/lang/fr_fr.json,False,False,"{ ""item.mega_showdown.mega_stone"": ""Méga-Gemme"", ""item.mega_showdown.abomasite"": ""Blizzarite"", ""item.mega_showdown.absolite"": ""Absolite"", ""item.mega_showdown.aerodactylite"": ""Ptéraïte"", ""item.mega_showdown.aggronite"": ""Galekingite"", ""item.mega_showdown.alakazi"
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,assets/mega_showdown/lang/ja_jp.json,False,False,"{ ""item.mega_showdown.mega_stone"": ""メガストーン"", ""item.mega_showdown.abomasite"": ""ユキノオナイト"", ""item.mega_showdown.absolite"": ""アブソルナイト"", ""item.mega_showdown.aerodactylite"": ""プテラナイト"", ""item.mega_showdown.aggronite"": ""ボスゴドラナイト"", ""item.mega_showdown.alakazite"": ""フーディナイト"
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,assets/mega_showdown/lang/ko_kr.json,False,False,"{ ""item.mega_showdown.mega_stone"": ""메가스톤"", ""item.mega_showdown.abomasite"": ""눈설왕나이트"", ""item.mega_showdown.absolite"": ""앱솔나이트"", ""item.mega_showdown.aerodactylite"": ""프테라나이트"", ""item.mega_showdown.aggronite"": ""보스로라나이트"", ""item.mega_showdown.alakazite"": ""후딘나이트"", ""item"
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,assets/mega_showdown/lang/pt_br.json,False,False,"{ ""item.mega_showdown.mega_stone"": ""Mega Pedra"", ""item.mega_showdown.abomasite"": ""Abomasita"", ""item.mega_showdown.absolite"": ""Absolita"", ""item.mega_showdown.aerodactylite"": ""Aerodactylita"", ""item.mega_showdown.aggronite"": ""Aggronita"", ""item.mega_showdown.alaka"
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,assets/mega_showdown/lang/zh_cn.json,False,False,"{ ""item.mega_showdown.mega_stone"": ""空白进化石"", ""item.mega_showdown.abomasite"": ""暴雪王进化石"", ""item.mega_showdown.absolite"": ""阿勃梭鲁进化石"", ""item.mega_showdown.aerodactylite"": ""化石翼龙进化石"", ""item.mega_showdown.aggronite"": ""波士可多拉进化石"", ""item.mega_showdown.alakazite"": ""胡地进化石"", "
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,data/mega_showdown/advancement/mega_showdown/z/get_all_z_move.json,False,False,"{ ""display"": { ""icon"": { ""id"": ""mega_showdown:ultranecrozium_z"" }, ""title"": { ""translate"": ""advancement.mega_showdown.get_all_z_move.title"", ""fallback"": ""Crystal Collector Extraordinaire!"" }, ""description"": { ""translate"": ""advancement.mega_showdown.get_all_z_m"
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,data/mega_showdown/advancement/mega_showdown/z/get_blank_move.json,False,False,"{ ""display"": { ""icon"": { ""id"": ""mega_showdown:blank_z"" }, ""title"": { ""translate"": ""advancement.mega_showdown.get_blank_move.title"", ""fallback"": ""Crystal Clear Confusion!"" }, ""description"": { ""translate"": ""advancement.mega_showdown.get_blank_move.description"", "
battle_move_descriptions,cobblemon-extra\mods\mega_showdown-fabric-1.6.12+1.7.3+1.21.1.jar,data/mega_showdown/advancement/mega_showdown/z/get_z_move.json,False,False,"{ ""display"": { ""icon"": { ""id"": ""mega_showdown:normalium_z"" }, ""title"": { ""translate"": ""advancement.mega_showdown.get_z_move.title"", ""fallback"": ""Shiny Rock, Big Boom!"" }, ""description"": { ""translate"": ""advancement.mega_showdown.get_z_move.description"", ""fallba"
cobblenav_pokenav,cobblemon-extra\resourcepacks\COBBLEVERSE RP [CF].zip,assets/cobblenav/lang/en_us.json,False,False,"{ ""gui.cobblenav.apply_bucket"": ""Show Actual Spawn Chance"", ""biome.cobblenav.any"": ""Any Biome"" }"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/fishingnav_item.json,False,False,"{ ""format_version"": ""1.21.11"", ""credit"": ""Made with Blockbench"", ""texture_size"": [32, 32], ""textures"": { ""0"": ""cobblenav:item/hand/fishingnav_item"", ""particle"": ""cobblenav:item/hand/fishingnav_item"" }, ""elements"": [ { ""from"": [4, 0, 7], ""to"": [12, 12, 9], ""rot"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokefinder_item_black.json,False,False,"{ ""format_version"": ""1.9.0"", ""credit"": ""Made with Blockbench"", ""texture_size"": [32, 32], ""textures"": { ""0"": ""cobblenav:item/hand/pokefinder_item_black"" }, ""elements"": [ { ""from"": [0, 0, 7], ""to"": [16, 12, 9], ""rotation"": {""angle"": 0, ""axis"": ""x"", ""origin"": [0,"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokefinder_item_blue.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokefinder_item_black"", ""textures"": { ""0"": ""cobblenav:item/hand/pokefinder_item_blue"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokefinder_item_green.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokefinder_item_black"", ""textures"": { ""0"": ""cobblenav:item/hand/pokefinder_item_green"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokefinder_item_pink.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokefinder_item_black"", ""textures"": { ""0"": ""cobblenav:item/hand/pokefinder_item_pink"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokefinder_item_red.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokefinder_item_black"", ""textures"": { ""0"": ""cobblenav:item/hand/pokefinder_item_red"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokefinder_item_white.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokefinder_item_black"", ""textures"": { ""0"": ""cobblenav:item/hand/pokefinder_item_white"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokefinder_item_yellow.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokefinder_item_black"", ""textures"": { ""0"": ""cobblenav:item/hand/pokefinder_item_yellow"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_base.json,False,False,"{ ""format_version"": ""1.9.0"", ""credit"": ""Made with Blockbench"", ""texture_size"": [32, 32], ""textures"": { ""0"": ""cobblenav:item/hand/base_pokenav"", ""particle"": ""cobblenav:item/hand/base_pokenav"" }, ""elements"": [ { ""from"": [4, 0, 0], ""to"": [12, 1, 8], ""rotation"": {"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_black.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/black_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_blue.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/blue_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_brown.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/brown_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_cyan.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/cyan_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_gholdengo.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/gholdengo_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_gray.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/gray_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_green.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/green_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_light_blue.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/light_blue_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_light_gray.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/light_gray_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_lime.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/lime_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_magenta.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/magenta_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_old.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/old_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_orange.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/orange_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_pink.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/pink_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_purple.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/purple_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_red.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/red_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_wanderer.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/wanderer_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_white.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/white_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/hand/pokenav_item_yellow.json,False,False,"{ ""parent"": ""cobblenav:item/hand/pokenav_item_base"", ""textures"": { ""0"": ""cobblenav:item/hand/yellow_pokenav"" } } "
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokefinder_item_black.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokefinder_item_black"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokefinder_"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokefinder_item_blue.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokefinder_item_blue"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokefinder_i"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokefinder_item_green.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokefinder_item_green"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokefinder_"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokefinder_item_pink.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokefinder_item_pink"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokefinder_i"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokefinder_item_red.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokefinder_item_red"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokefinder_it"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokefinder_item_white.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokefinder_item_white"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokefinder_"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokefinder_item_yellow.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokefinder_item_yellow"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokefinder"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_base"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_ba"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_base.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_base"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_ba"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_black.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_black"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_b"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_blue.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_blue"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_bl"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_brown.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_brown"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_b"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_cyan.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_cyan"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_cy"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_gholdengo.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_gholdengo"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_it"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_gray.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_gray"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_gr"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_green.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_green"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_g"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_light_blue.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_light_blue"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_i"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_light_gray.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_light_gray"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_i"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_lime.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_lime"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_li"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_magenta.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_magenta"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_netherite.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_netherite"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_it"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_old.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_old"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_old"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_orange.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_orange"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_pink.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_pink"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_pi"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_purple.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_purple"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_red.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_red"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_red"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_wanderer.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_wanderer"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_ite"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_white.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_white"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_w"
cobblenav_pokenav,cobblemon-extra\resourcepacks\iB%20-%203D%20Cobblenav-release-4.zip,assets/cobblenav/models/item/pokenav_item_yellow.json,False,False,"{ ""parent"": ""item/handheld"", ""loader"": ""neoforge:separate_transforms"", ""base"": { ""parent"": ""cobblenav:item/hand/pokenav_item_yellow"" }, ""perspectives"": { ""fixed"": { ""parent"": ""minecraft:item/generated"", ""textures"": { ""layer0"": ""cobblenav:item/gui/pokenav_item_"
battle_move_descriptions,cobblemon-extra\COBBLEVERSE - Pokemon Adventure [Cobblemon] COBBLEVERSE-1.7.30-CF.jar,assets/minecraft/lang/en_us.json,False,False,"{ ""accessibility.onboarding.accessibility.button"": ""Accessibility Settings..."", ""accessibility.onboarding.screen.narrator"": ""Press enter to enable the narrator"", ""accessibility.onboarding.screen.title"": ""Welcome to Minecraft!\n\nWould you like to enable the Na"
